,id,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2089,6XE7N8FIfZLvTrKpWBkjP8,Chill (feat. Sun Bro & Zaruba),Engelwood,0.569,0.777,3,-7.352,1,0.0331,0.0781,0.679,0.0796,0.754,144.711,audio_features,6XE7N8FIfZLvTrKpWBkjP8,spotify:track:6XE7N8FIfZLvTrKpWBkjP8,https://api.spotify.com/v1/tracks/6XE7N8FIfZLvTrKpWBkjP8,https://api.spotify.com/v1/audio-analysis/6XE7N8FIfZLvTrKpWBkjP8,186620,4
2090,68u0qSClpNHrlQ035DL7FB,Chimes,Engelwood,0.598,0.615,4,-7.328,0,0.216,0.241,0.178,0.0794,0.561,172.045,audio_features,68u0qSClpNHrlQ035DL7FB,spotify:track:68u0qSClpNHrlQ035DL7FB,https://api.spotify.com/v1/tracks/68u0qSClpNHrlQ035DL7FB,https://api.spotify.com/v1/audio-analysis/68u0qSClpNHrlQ035DL7FB,124000,4
2091,1Dv1geu7WaqLlBSoFsURso,Juice Box,Engelwood,0.64,0.912,11,-8.446,0,0.0929,0.0184,0.44,0.148,0.723,84.962,audio_features,1Dv1geu7WaqLlBSoFsURso,spotify:track:1Dv1geu7WaqLlBSoFsURso,https://api.spotify.com/v1/tracks/1Dv1geu7WaqLlBSoFsURso,https://api.spotify.com/v1/audio-analysis/1Dv1geu7WaqLlBSoFsURso,127000,4
2092,2RgqozEMTv0scENzSp9KGI,Moonlight,Engelwood,0.789,0.676,10,-9.613,1,0.0425,0.08,0.0787,0.14,0.903,110.527,audio_features,2RgqozEMTv0scENzSp9KGI,spotify:track:2RgqozEMTv0scENzSp9KGI,https://api.spotify.com/v1/tracks/2RgqozEMTv0scENzSp9KGI,https://api.spotify.com/v1/audio-analysis/2RgqozEMTv0scENzSp9KGI,156000,4
2093,0NkkrPAsJGFmRvNfS9kbpH,That Day,Engelwood,0.682,0.742,1,-9.156,0,0.329,0.644,5.45e-06,0.223,0.755,166.19,audio_features,0NkkrPAsJGFmRvNfS9kbpH,spotify:track:0NkkrPAsJGFmRvNfS9kbpH,https://api.spotify.com/v1/tracks/0NkkrPAsJGFmRvNfS9kbpH,https://api.spotify.com/v1/audio-analysis/0NkkrPAsJGFmRvNfS9kbpH,174000,4
2094,3UWJoy1L9uKn9wbp5rglFp,One Step Ahead,Engelwood,0.703,0.386,4,-9.522,1,0.11,0.78,0.0093,0.201,0.737,90.065,audio_features,3UWJoy1L9uKn9wbp5rglFp,spotify:track:3UWJoy1L9uKn9wbp5rglFp,https://api.spotify.com/v1/tracks/3UWJoy1L9uKn9wbp5rglFp,https://api.spotify.com/v1/audio-analysis/3UWJoy1L9uKn9wbp5rglFp,122181,4
2095,0vhrhagjSm68pQBPcSnXXN,Passing By,Engelwood,0.704,0.202,6,-13.094,1,0.0876,0.412,0.845,0.0941,0.38,180.081,audio_features,0vhrhagjSm68pQBPcSnXXN,spotify:track:0vhrhagjSm68pQBPcSnXXN,https://api.spotify.com/v1/tracks/0vhrhagjSm68pQBPcSnXXN,https://api.spotify.com/v1/audio-analysis/0vhrhagjSm68pQBPcSnXXN,106687,4
2096,2Y93SnQICvkvcfC725aRME,Pleasant,Engelwood,0.534,0.472,5,-8.397,1,0.0581,0.454,0.676,0.361,0.272,88.958,audio_features,2Y93SnQICvkvcfC725aRME,spotify:track:2Y93SnQICvkvcfC725aRME,https://api.spotify.com/v1/tracks/2Y93SnQICvkvcfC725aRME,https://api.spotify.com/v1/audio-analysis/2Y93SnQICvkvcfC725aRME,151433,4
2097,7rpEWFGVASizqClurHhc0M,Harmony,Engelwood,0.873,0.333,5,-9.242,1,0.0731,0.512,0.617,0.0988,0.705,84.998,audio_features,7rpEWFGVASizqClurHhc0M,spotify:track:7rpEWFGVASizqClurHhc0M,https://api.spotify.com/v1/tracks/7rpEWFGVASizqClurHhc0M,https://api.spotify.com/v1/audio-analysis/7rpEWFGVASizqClurHhc0M,90860,4
2098,4fJy2FqtsPbWvLA6rkjGyo,Tropical Elevator Music,Engelwood,0.565,0.317,3,-11.301,1,0.0344,0.136,0.0616,0.167,0.959,170.193,audio_features,4fJy2FqtsPbWvLA6rkjGyo,spotify:track:4fJy2FqtsPbWvLA6rkjGyo,https://api.spotify.com/v1/tracks/4fJy2FqtsPbWvLA6rkjGyo,https://api.spotify.com/v1/audio-analysis/4fJy2FqtsPbWvLA6rkjGyo,91779,4
2099,59a4wf2b5HVN93MOq6PGJ1,Mai Tai,Jeff Kaale,0.739,0.736,2,-5.426,1,0.188,0.232,0.617,0.123,0.719,94.961,audio_features,59a4wf2b5HVN93MOq6PGJ1,spotify:track:59a4wf2b5HVN93MOq6PGJ1,https://api.spotify.com/v1/tracks/59a4wf2b5HVN93MOq6PGJ1,https://api.spotify.com/v1/audio-analysis/59a4wf2b5HVN93MOq6PGJ1,165957,4
2100,4wInhvLAwQUfN7t6QvK10l,Day-Glow,Panthurr,0.663,0.862,11,-5.348,1,0.108,0.0275,0.556,0.15,0.913,102.972,audio_features,4wInhvLAwQUfN7t6QvK10l,spotify:track:4wInhvLAwQUfN7t6QvK10l,https://api.spotify.com/v1/tracks/4wInhvLAwQUfN7t6QvK10l,https://api.spotify.com/v1/audio-analysis/4wInhvLAwQUfN7t6QvK10l,130547,4
2101,2dbQacV2GvNZK51NB49M8s,Springtime,Panthurr,0.465,0.932,7,-7.036,1,0.44,0.142,0.000351,0.725,0.625,104.876,audio_features,2dbQacV2GvNZK51NB49M8s,spotify:track:2dbQacV2GvNZK51NB49M8s,https://api.spotify.com/v1/tracks/2dbQacV2GvNZK51NB49M8s,https://api.spotify.com/v1/audio-analysis/2dbQacV2GvNZK51NB49M8s,100571,4
2102,14ztDSeR4l8LW5GO3CETR2,A Story of Love,Panthurr,0.683,0.686,8,-7.007,1,0.0848,0.124,5.59e-05,0.281,0.845,135.206,audio_features,14ztDSeR4l8LW5GO3CETR2,spotify:track:14ztDSeR4l8LW5GO3CETR2,https://api.spotify.com/v1/tracks/14ztDSeR4l8LW5GO3CETR2,https://api.spotify.com/v1/audio-analysis/14ztDSeR4l8LW5GO3CETR2,96000,4
2103,7zhTozgpBYWrGtIup9rn8q,Summer Love,Panthurr,0.577,0.95,4,-8.96,1,0.0472,0.354,0.685,0.13,0.262,87.978,audio_features,7zhTozgpBYWrGtIup9rn8q,spotify:track:7zhTozgpBYWrGtIup9rn8q,https://api.spotify.com/v1/tracks/7zhTozgpBYWrGtIup9rn8q,https://api.spotify.com/v1/audio-analysis/7zhTozgpBYWrGtIup9rn8q,158182,4
2104,0AMwmTqZMjDMWMZ8IR3wUb,Paradise,Panthurr,0.716,0.679,6,-9.133,0,0.125,0.262,0.0438,0.231,0.869,143.6,audio_features,0AMwmTqZMjDMWMZ8IR3wUb,spotify:track:0AMwmTqZMjDMWMZ8IR3wUb,https://api.spotify.com/v1/tracks/0AMwmTqZMjDMWMZ8IR3wUb,https://api.spotify.com/v1/audio-analysis/0AMwmTqZMjDMWMZ8IR3wUb,153760,4
2105,16DMemZRnvjjQkBLaLYdSt,Moonrise Melody,Panthurr,0.563,0.927,6,-7.423,1,0.583,0.00423,0.403,0.105,0.61,176.039,audio_features,16DMemZRnvjjQkBLaLYdSt,spotify:track:16DMemZRnvjjQkBLaLYdSt,https://api.spotify.com/v1/tracks/16DMemZRnvjjQkBLaLYdSt,https://api.spotify.com/v1/audio-analysis/16DMemZRnvjjQkBLaLYdSt,125455,4
2106,6NTwggMffQIKHt7LPMYX2q,City Slickers,Panthurr,0.687,0.629,1,-9.131,0,0.152,0.0449,0.89,0.546,0.42,170.156,audio_features,6NTwggMffQIKHt7LPMYX2q,spotify:track:6NTwggMffQIKHt7LPMYX2q,https://api.spotify.com/v1/tracks/6NTwggMffQIKHt7LPMYX2q,https://api.spotify.com/v1/audio-analysis/6NTwggMffQIKHt7LPMYX2q,127192,4
2107,4uSgQFjZvdjIRicW3MJ0f7,Cloud 9,Panthurr,0.742,0.673,10,-8.537,0,0.106,0.0147,0.000369,0.127,0.827,99.993,audio_features,4uSgQFjZvdjIRicW3MJ0f7,spotify:track:4uSgQFjZvdjIRicW3MJ0f7,https://api.spotify.com/v1/tracks/4uSgQFjZvdjIRicW3MJ0f7,https://api.spotify.com/v1/audio-analysis/4uSgQFjZvdjIRicW3MJ0f7,67200,4
2108,1rqtP3RxLGSsnBBJOojaGu,Sunshine (feat. P.Sus),Panthurr,0.546,0.755,4,-10.787,1,0.0416,0.012,0.906,0.744,0.726,110.014,audio_features,1rqtP3RxLGSsnBBJOojaGu,spotify:track:1rqtP3RxLGSsnBBJOojaGu,https://api.spotify.com/v1/tracks/1rqtP3RxLGSsnBBJOojaGu,https://api.spotify.com/v1/audio-analysis/1rqtP3RxLGSsnBBJOojaGu,209455,4
2109,2L1EN2YtAuEUjuTxHKwoJ3,Negley,Panthurr,0.683,0.246,1,-19.223,0,0.0393,0.59,0.959,0.14,0.766,140.107,audio_features,2L1EN2YtAuEUjuTxHKwoJ3,spotify:track:2L1EN2YtAuEUjuTxHKwoJ3,https://api.spotify.com/v1/tracks/2L1EN2YtAuEUjuTxHKwoJ3,https://api.spotify.com/v1/audio-analysis/2L1EN2YtAuEUjuTxHKwoJ3,89205,4
2110,7LoDVFCjp6a025dkQuSCmr,Bon Voyage,Panthurr,0.553,0.867,2,-9.747,1,0.119,0.269,0.639,0.633,0.787,215.988,audio_features,7LoDVFCjp6a025dkQuSCmr,spotify:track:7LoDVFCjp6a025dkQuSCmr,https://api.spotify.com/v1/tracks/7LoDVFCjp6a025dkQuSCmr,https://api.spotify.com/v1/audio-analysis/7LoDVFCjp6a025dkQuSCmr,168950,4
2111,54DMFmUwulCpRF7LeRmv6U,The Open Road,Panthurr,0.624,0.798,8,-12.029,1,0.0346,0.00914,0.903,0.12,0.336,101.99,audio_features,54DMFmUwulCpRF7LeRmv6U,spotify:track:54DMFmUwulCpRF7LeRmv6U,https://api.spotify.com/v1/tracks/54DMFmUwulCpRF7LeRmv6U,https://api.spotify.com/v1/audio-analysis/54DMFmUwulCpRF7LeRmv6U,214118,4
2112,6U56Mwdz57n6zy7HmoH9cC,Birthday (feat. Jeff Kaale),Panthurr,0.49,0.823,5,-5.606,1,0.843,0.296,0.0,0.741,0.745,170.159,audio_features,6U56Mwdz57n6zy7HmoH9cC,spotify:track:6U56Mwdz57n6zy7HmoH9cC,https://api.spotify.com/v1/tracks/6U56Mwdz57n6zy7HmoH9cC,https://api.spotify.com/v1/audio-analysis/6U56Mwdz57n6zy7HmoH9cC,127765,4
2113,5viNVlZyOp8GzLDXfHX13i,10k (feat. Dixxy),Panthurr,0.512,0.759,1,-8.374,0,0.753,0.163,0.104,0.205,0.548,180.346,audio_features,5viNVlZyOp8GzLDXfHX13i,spotify:track:5viNVlZyOp8GzLDXfHX13i,https://api.spotify.com/v1/tracks/5viNVlZyOp8GzLDXfHX13i,https://api.spotify.com/v1/audio-analysis/5viNVlZyOp8GzLDXfHX13i,128000,4
2114,3jizptx6CeDclyPYwUNZwO,Thank U,Panthurr,0.462,0.62,5,-8.568,0,0.347,0.0769,0.0047,0.321,0.847,90.754,audio_features,3jizptx6CeDclyPYwUNZwO,spotify:track:3jizptx6CeDclyPYwUNZwO,https://api.spotify.com/v1/tracks/3jizptx6CeDclyPYwUNZwO,https://api.spotify.com/v1/audio-analysis/3jizptx6CeDclyPYwUNZwO,73043,4
2115,7C0b21llxHFvLEmNpunid5,RayDeeO (feat. Brock Berrigan),Panthurr,0.558,0.798,1,-9.314,0,0.0295,0.00117,0.253,0.147,0.962,180.004,audio_features,7C0b21llxHFvLEmNpunid5,spotify:track:7C0b21llxHFvLEmNpunid5,https://api.spotify.com/v1/tracks/7C0b21llxHFvLEmNpunid5,https://api.spotify.com/v1/audio-analysis/7C0b21llxHFvLEmNpunid5,130667,4
2116,4xGrATqXSm4wp1d6fP8Fpd,Nice Afternoon,Panthurr,0.685,0.247,5,-11.489,0,0.0377,0.692,0.496,0.108,0.391,79.966,audio_features,4xGrATqXSm4wp1d6fP8Fpd,spotify:track:4xGrATqXSm4wp1d6fP8Fpd,https://api.spotify.com/v1/tracks/4xGrATqXSm4wp1d6fP8Fpd,https://api.spotify.com/v1/audio-analysis/4xGrATqXSm4wp1d6fP8Fpd,114000,4
2117,1OhxuTYKIIrmziWvXb3zac,Kissing Blind,Dyalla,0.317,0.455,6,-10.903,0,0.402,0.939,3.07e-05,0.129,0.523,180.378,audio_features,1OhxuTYKIIrmziWvXb3zac,spotify:track:1OhxuTYKIIrmziWvXb3zac,https://api.spotify.com/v1/tracks/1OhxuTYKIIrmziWvXb3zac,https://api.spotify.com/v1/audio-analysis/1OhxuTYKIIrmziWvXb3zac,207640,4
2118,5hFuOgwZKi1ctb8NBmyTVZ,Remember,David Cutter Music,0.779,0.742,0,-8.492,1,0.138,0.0467,0.882,0.0398,0.812,159.93,audio_features,5hFuOgwZKi1ctb8NBmyTVZ,spotify:track:5hFuOgwZKi1ctb8NBmyTVZ,https://api.spotify.com/v1/tracks/5hFuOgwZKi1ctb8NBmyTVZ,https://api.spotify.com/v1/audio-analysis/5hFuOgwZKi1ctb8NBmyTVZ,125998,4
2119,3lqd2uDZZW55GDbCPYvvxN,Look at Me,David Cutter Music,0.704,0.875,5,-7.159,1,0.0402,0.151,0.89,0.15,0.96,159.771,audio_features,3lqd2uDZZW55GDbCPYvvxN,spotify:track:3lqd2uDZZW55GDbCPYvvxN,https://api.spotify.com/v1/tracks/3lqd2uDZZW55GDbCPYvvxN,https://api.spotify.com/v1/audio-analysis/3lqd2uDZZW55GDbCPYvvxN,52925,4
2120,6jmmjkZqtnKP7vk9bceuHg,Border,David Cutter Music,0.868,0.861,1,-7.487,1,0.0551,0.068,0.0175,0.112,0.842,91.002,audio_features,6jmmjkZqtnKP7vk9bceuHg,spotify:track:6jmmjkZqtnKP7vk9bceuHg,https://api.spotify.com/v1/tracks/6jmmjkZqtnKP7vk9bceuHg,https://api.spotify.com/v1/audio-analysis/6jmmjkZqtnKP7vk9bceuHg,149868,4
2121,5DFzEZLgOSBHqqZEoysQnE,Glocken,David Cutter Music,0.799,0.461,6,-9.317,1,0.0463,0.0609,0.936,0.106,0.395,88.011,audio_features,5DFzEZLgOSBHqqZEoysQnE,spotify:track:5DFzEZLgOSBHqqZEoysQnE,https://api.spotify.com/v1/tracks/5DFzEZLgOSBHqqZEoysQnE,https://api.spotify.com/v1/audio-analysis/5DFzEZLgOSBHqqZEoysQnE,110269,4
2122,7DzhGXELhVDJsb2O3FU8OS,Park,David Cutter Music,0.883,0.427,11,-7.479,0,0.0615,0.0828,0.00226,0.0644,0.964,99.938,audio_features,7DzhGXELhVDJsb2O3FU8OS,spotify:track:7DzhGXELhVDJsb2O3FU8OS,https://api.spotify.com/v1/tracks/7DzhGXELhVDJsb2O3FU8OS,https://api.spotify.com/v1/audio-analysis/7DzhGXELhVDJsb2O3FU8OS,50291,4
2123,3tUUB3f6m3RzP0jzDClwsK,Tengo,David Cutter Music,0.729,0.464,8,-7.951,0,0.184,0.00298,0.0,0.14,0.48,69.522,audio_features,3tUUB3f6m3RzP0jzDClwsK,spotify:track:3tUUB3f6m3RzP0jzDClwsK,https://api.spotify.com/v1/tracks/3tUUB3f6m3RzP0jzDClwsK,https://api.spotify.com/v1/audio-analysis/3tUUB3f6m3RzP0jzDClwsK,57458,5
2124,6SzVKngtO5fScICjI8vhHK,Told You,David Cutter Music,0.608,0.437,1,-9.103,0,0.0369,0.00801,0.321,0.341,0.713,175.883,audio_features,6SzVKngtO5fScICjI8vhHK,spotify:track:6SzVKngtO5fScICjI8vhHK,https://api.spotify.com/v1/tracks/6SzVKngtO5fScICjI8vhHK,https://api.spotify.com/v1/audio-analysis/6SzVKngtO5fScICjI8vhHK,168476,4
2125,2VKdfVffQjVY0739NXEgan,Tumble,David Cutter Music,0.802,0.873,6,-7.329,1,0.0474,0.304,0.893,0.0799,0.94,124.984,audio_features,2VKdfVffQjVY0739NXEgan,spotify:track:2VKdfVffQjVY0739NXEgan,https://api.spotify.com/v1/tracks/2VKdfVffQjVY0739NXEgan,https://api.spotify.com/v1/audio-analysis/2VKdfVffQjVY0739NXEgan,75020,4
2126,0ekfmhkcuQlXYLUoubtm3b,You,David Cutter Music,0.886,0.437,8,-10.855,0,0.0567,0.0421,0.887,0.11,0.931,111.055,audio_features,0ekfmhkcuQlXYLUoubtm3b,spotify:track:0ekfmhkcuQlXYLUoubtm3b,https://api.spotify.com/v1/tracks/0ekfmhkcuQlXYLUoubtm3b,https://api.spotify.com/v1/audio-analysis/0ekfmhkcuQlXYLUoubtm3b,103676,4
2127,78Kvgr13jE99mGJlOutnk2,Tony's Belated Breakfast,Birocratic,0.655,0.907,4,-5.601,0,0.113,0.027,0.0955,0.378,0.517,90.017,audio_features,78Kvgr13jE99mGJlOutnk2,spotify:track:78Kvgr13jE99mGJlOutnk2,https://api.spotify.com/v1/tracks/78Kvgr13jE99mGJlOutnk2,https://api.spotify.com/v1/audio-analysis/78Kvgr13jE99mGJlOutnk2,188666,4
2128,22icfa6ZBZ49pBBAn75ygb,Downtown,Boubou,0.643,0.715,1,-2.263,1,0.0307,0.071,0.0332,0.134,0.73,90.011,audio_features,22icfa6ZBZ49pBBAn75ygb,spotify:track:22icfa6ZBZ49pBBAn75ygb,https://api.spotify.com/v1/tracks/22icfa6ZBZ49pBBAn75ygb,https://api.spotify.com/v1/audio-analysis/22icfa6ZBZ49pBBAn75ygb,179514,4
2129,186LO00H1tAs3MLv9kUnwa,Coconuts,AQUA STONE THRONE,0.598,0.779,2,-12.271,1,0.0451,0.751,0.924,0.255,0.444,82.53,audio_features,186LO00H1tAs3MLv9kUnwa,spotify:track:186LO00H1tAs3MLv9kUnwa,https://api.spotify.com/v1/tracks/186LO00H1tAs3MLv9kUnwa,https://api.spotify.com/v1/audio-analysis/186LO00H1tAs3MLv9kUnwa,251286,4
2130,56f8QPjQMoFHv7410LfhLv,Moving on Up,AQUA STONE THRONE,0.705,0.784,11,-9.601,0,0.0347,0.00817,0.486,0.344,0.878,100.222,audio_features,56f8QPjQMoFHv7410LfhLv,spotify:track:56f8QPjQMoFHv7410LfhLv,https://api.spotify.com/v1/tracks/56f8QPjQMoFHv7410LfhLv,https://api.spotify.com/v1/audio-analysis/56f8QPjQMoFHv7410LfhLv,191575,4
2131,6MZLakRvESvUyGTFiUITFP,A Little Extra Sugar,AQUA STONE THRONE,0.702,0.661,1,-7.679,1,0.0834,0.0572,0.177,0.158,0.512,150.459,audio_features,6MZLakRvESvUyGTFiUITFP,spotify:track:6MZLakRvESvUyGTFiUITFP,https://api.spotify.com/v1/tracks/6MZLakRvESvUyGTFiUITFP,https://api.spotify.com/v1/audio-analysis/6MZLakRvESvUyGTFiUITFP,246596,4
2132,2OswJNyCJzLeAaJ5ZcCCwY,3 Ways,AQUA STONE THRONE,0.695,0.837,9,-3.528,1,0.078,0.039,0.241,0.767,0.804,99.16,audio_features,2OswJNyCJzLeAaJ5ZcCCwY,spotify:track:2OswJNyCJzLeAaJ5ZcCCwY,https://api.spotify.com/v1/tracks/2OswJNyCJzLeAaJ5ZcCCwY,https://api.spotify.com/v1/audio-analysis/2OswJNyCJzLeAaJ5ZcCCwY,215425,4
2133,1vTzSS8XhXzhD8Xht15vO2,Bring It to Me,AQUA STONE THRONE,0.732,0.713,1,-7.267,1,0.0479,0.329,0.0,0.265,0.765,77.912,audio_features,1vTzSS8XhXzhD8Xht15vO2,spotify:track:1vTzSS8XhXzhD8Xht15vO2,https://api.spotify.com/v1/tracks/1vTzSS8XhXzhD8Xht15vO2,https://api.spotify.com/v1/audio-analysis/1vTzSS8XhXzhD8Xht15vO2,200017,4
2134,7vPW71VhlZmBBFFPmZHQFX,4+3+1,AQUA STONE THRONE,0.544,0.625,7,-13.523,0,0.0485,0.00191,0.471,0.0859,0.213,75.546,audio_features,7vPW71VhlZmBBFFPmZHQFX,spotify:track:7vPW71VhlZmBBFFPmZHQFX,https://api.spotify.com/v1/tracks/7vPW71VhlZmBBFFPmZHQFX,https://api.spotify.com/v1/audio-analysis/7vPW71VhlZmBBFFPmZHQFX,243951,4
2135,4gOg6E7vbAm1QwijSrjm7v,Love Me,AQUA STONE THRONE,0.635,0.529,0,-16.586,1,0.051,0.0158,0.884,0.33,0.582,162.824,audio_features,4gOg6E7vbAm1QwijSrjm7v,spotify:track:4gOg6E7vbAm1QwijSrjm7v,https://api.spotify.com/v1/tracks/4gOg6E7vbAm1QwijSrjm7v,https://api.spotify.com/v1/audio-analysis/4gOg6E7vbAm1QwijSrjm7v,229599,4
2136,0KLy8FhoIWjPwfcjQSJSZ9,You and Me,AQUA STONE THRONE,0.734,0.511,10,-10.781,0,0.0759,0.18,0.503,0.4,0.868,174.683,audio_features,0KLy8FhoIWjPwfcjQSJSZ9,spotify:track:0KLy8FhoIWjPwfcjQSJSZ9,https://api.spotify.com/v1/tracks/0KLy8FhoIWjPwfcjQSJSZ9,https://api.spotify.com/v1/audio-analysis/0KLy8FhoIWjPwfcjQSJSZ9,213995,4
2137,5bgtRyrvv6EGx8A6YhhkNv,Ain't Right,AQUA STONE THRONE,0.924,0.387,9,-9.612,1,0.046,0.622,0.968,0.0675,0.992,96.03,audio_features,5bgtRyrvv6EGx8A6YhhkNv,spotify:track:5bgtRyrvv6EGx8A6YhhkNv,https://api.spotify.com/v1/tracks/5bgtRyrvv6EGx8A6YhhkNv,https://api.spotify.com/v1/audio-analysis/5bgtRyrvv6EGx8A6YhhkNv,68843,4
2138,0j1UrMlDlK3MBYlBdwewjJ,Question,Ben Murray-Smith,0.692,0.419,2,-9.154,0,0.0266,0.134,0.571,0.0871,0.619,90.011,audio_features,0j1UrMlDlK3MBYlBdwewjJ,spotify:track:0j1UrMlDlK3MBYlBdwewjJ,https://api.spotify.com/v1/tracks/0j1UrMlDlK3MBYlBdwewjJ,https://api.spotify.com/v1/audio-analysis/0j1UrMlDlK3MBYlBdwewjJ,229435,4
2139,0wgROklIJewm0LOx1tt6O5,Exhale,Ben Murray-Smith,0.672,0.748,11,-9.484,1,0.0773,0.0081,0.000169,0.371,0.683,90.006,audio_features,0wgROklIJewm0LOx1tt6O5,spotify:track:0wgROklIJewm0LOx1tt6O5,https://api.spotify.com/v1/tracks/0wgROklIJewm0LOx1tt6O5,https://api.spotify.com/v1/audio-analysis/0wgROklIJewm0LOx1tt6O5,278701,4
2140,2mkh0Kzp7eOCGeCAASN3QU,Only,Dyalla,0.457,0.748,5,-8.866,1,0.375,0.155,0.767,0.293,0.653,190.098,audio_features,2mkh0Kzp7eOCGeCAASN3QU,spotify:track:2mkh0Kzp7eOCGeCAASN3QU,https://api.spotify.com/v1/tracks/2mkh0Kzp7eOCGeCAASN3QU,https://api.spotify.com/v1/audio-analysis/2mkh0Kzp7eOCGeCAASN3QU,171833,4
2141,5eyI3IJMKg9yd9E5mwaYFj,Bastion,Rogyr,0.705,0.502,1,-13.925,1,0.0417,0.281,0.947,0.0619,0.432,119.985,audio_features,5eyI3IJMKg9yd9E5mwaYFj,spotify:track:5eyI3IJMKg9yd9E5mwaYFj,https://api.spotify.com/v1/tracks/5eyI3IJMKg9yd9E5mwaYFj,https://api.spotify.com/v1/audio-analysis/5eyI3IJMKg9yd9E5mwaYFj,167500,4
2142,0YiOs06Qz9Xxe93FKm1f3k,Esquimaux,Rogyr,0.762,0.653,11,-10.024,1,0.552,0.888,0.00743,0.167,0.503,98.491,audio_features,0YiOs06Qz9Xxe93FKm1f3k,spotify:track:0YiOs06Qz9Xxe93FKm1f3k,https://api.spotify.com/v1/tracks/0YiOs06Qz9Xxe93FKm1f3k,https://api.spotify.com/v1/audio-analysis/0YiOs06Qz9Xxe93FKm1f3k,109698,4
2143,6Itbr5y3QfZuM5tVgc3PQI,Be Happy,The Geek x Vrv,0.507,0.83,11,-3.728,0,0.0848,0.00595,0.13,0.52,0.387,87.522,audio_features,6Itbr5y3QfZuM5tVgc3PQI,spotify:track:6Itbr5y3QfZuM5tVgc3PQI,https://api.spotify.com/v1/tracks/6Itbr5y3QfZuM5tVgc3PQI,https://api.spotify.com/v1/audio-analysis/6Itbr5y3QfZuM5tVgc3PQI,229091,4
2144,5D4637TC7EDpser6Pi0mvz,Need More,Derlee,0.713,0.792,0,-7.304,1,0.049,0.0531,0.00107,0.364,0.519,92.395,audio_features,5D4637TC7EDpser6Pi0mvz,spotify:track:5D4637TC7EDpser6Pi0mvz,https://api.spotify.com/v1/tracks/5D4637TC7EDpser6Pi0mvz,https://api.spotify.com/v1/audio-analysis/5D4637TC7EDpser6Pi0mvz,160158,4
2145,3pQ8Ia9SF0ZHwffhBEj6mQ,There for Ya,Birocratic,0.586,0.855,4,-6.375,0,0.262,0.0149,0.263,0.547,0.701,87.036,audio_features,3pQ8Ia9SF0ZHwffhBEj6mQ,spotify:track:3pQ8Ia9SF0ZHwffhBEj6mQ,https://api.spotify.com/v1/tracks/3pQ8Ia9SF0ZHwffhBEj6mQ,https://api.spotify.com/v1/audio-analysis/3pQ8Ia9SF0ZHwffhBEj6mQ,198407,4
2146,1dSdGZUttPG9iH4s58dhH7,So Tired,AQUA STONE THRONE,0.614,0.33,7,-16.138,1,0.067,0.325,0.159,0.259,0.801,193.735,audio_features,1dSdGZUttPG9iH4s58dhH7,spotify:track:1dSdGZUttPG9iH4s58dhH7,https://api.spotify.com/v1/tracks/1dSdGZUttPG9iH4s58dhH7,https://api.spotify.com/v1/audio-analysis/1dSdGZUttPG9iH4s58dhH7,191492,4
2147,7MuLOQ6EIdaAOFZWJPxQqL,Mind Vs Matter,AQUA STONE THRONE,0.537,0.786,4,-11.239,0,0.071,0.00851,0.147,0.246,0.304,85.982,audio_features,7MuLOQ6EIdaAOFZWJPxQqL,spotify:track:7MuLOQ6EIdaAOFZWJPxQqL,https://api.spotify.com/v1/tracks/7MuLOQ6EIdaAOFZWJPxQqL,https://api.spotify.com/v1/audio-analysis/7MuLOQ6EIdaAOFZWJPxQqL,226238,4
2148,3DzjxWNTDX39bSQDj7Juxo,All the World Know's,AQUA STONE THRONE,0.65,0.841,7,-6.184,1,0.253,0.336,0.327,0.185,0.282,178.141,audio_features,3DzjxWNTDX39bSQDj7Juxo,spotify:track:3DzjxWNTDX39bSQDj7Juxo,https://api.spotify.com/v1/tracks/3DzjxWNTDX39bSQDj7Juxo,https://api.spotify.com/v1/audio-analysis/3DzjxWNTDX39bSQDj7Juxo,185040,4
2149,4SWiOT9XoKzXTG4xfilexN,Think Big,AQUA STONE THRONE,0.774,0.821,1,-7.423,1,0.156,0.0727,0.887,0.177,0.854,76.312,audio_features,4SWiOT9XoKzXTG4xfilexN,spotify:track:4SWiOT9XoKzXTG4xfilexN,https://api.spotify.com/v1/tracks/4SWiOT9XoKzXTG4xfilexN,https://api.spotify.com/v1/audio-analysis/4SWiOT9XoKzXTG4xfilexN,123294,4
2150,4tlR8Kju0a5EdQ7FXzfpml,Hope You Don't Mind,AQUA STONE THRONE,0.735,0.526,6,-10.224,1,0.201,0.0286,0.219,0.289,0.798,179.751,audio_features,4tlR8Kju0a5EdQ7FXzfpml,spotify:track:4tlR8Kju0a5EdQ7FXzfpml,https://api.spotify.com/v1/tracks/4tlR8Kju0a5EdQ7FXzfpml,https://api.spotify.com/v1/audio-analysis/4tlR8Kju0a5EdQ7FXzfpml,162540,4
